1000
100	100
34	49	0	4	3332
45	33	0	4	2970
30	92	0	4	8280
29	16	0	4	928
6	46	0	4	276
23	86	0	4	1978
21	13	0	4	819
14	40	0	4	1680
23	31	0	4	713
9	29	0	4	522
33	85	0	4	2805
76	96	0	4	7296
31	43	0	4	3999
26	39	0	4	1014
47	30	0	4	4230
26	100	0	4	5200
8	28	0	4	672
90	22	0	4	1980
29	38	0	4	1102
85	28	0	4	2380
12	16	0	4	576
25	10	0	4	250
36	14	0	4	1008
49	39	0	4	5733
45	77	0	4	6930
11	84	0	4	924
20	43	0	4	860
45	33	0	4	4455
13	84	0	4	1092
78	27	0	4	4212
18	49	0	4	882
83	18	0	4	1494
50	24	0	4	3600
92	47	0	4	4324
91	20	0	4	3640
14	89	0	4	3738
29	19	0	4	551
10	85	0	4	1700
73	73	0	4	10658
19	32	0	4	1824
44	21	0	4	1848
10	34	0	4	680
49	50	0	4	4900
11	23	0	4	253
34	17	0	4	578
69	52	0	4	3588
36	27	0	4	972
35	29	0	4	3045
14	6	0	4	168
23	11	0	4	506
33	11	0	4	726
37	39	0	4	4329
27	11	0	4	297
46	98	0	4	4508
5	8	0	4	120
92	16	0	4	4416
24	100	0	4	7200
68	78	0	4	10608
7	80	0	4	1680
10	6	0	4	180
73	68	0	4	4964
10	78	0	4	2340
12	32	0	4	384
84	70	0	4	17640
9	3	0	4	27
8	31	0	4	248
22	80	0	4	1760
14	19	0	4	532
88	24	0	4	4224
3	93	0	4	279
15	5	0	4	225
34	50	0	4	3400
91	13	0	4	3549
30	27	0	4	2430
27	25	0	4	675
72	88	0	4	12672
5	8	0	4	40
94	91	0	4	8554
62	91	0	4	11284
70	60	0	4	4200
9	80	0	4	720
98	44	0	4	4312
3	37	0	4	222
47	4	0	4	376
28	78	0	4	6552
3	39	0	4	117
38	7	0	4	798
60	63	0	4	7560
11	34	0	4	1122
24	15	0	4	1080
48	82	0	4	7872
22	26	0	4	572
50	20	0	4	2000
40	6	0	4	720
95	49	0	4	13965
80	60	0	4	14400
20	18	0	4	360
13	97	0	4	1261
14	91	0	4	2548
32	86	0	4	8256
18	78	0	4	2808
29	79	0	4	6873
48	49	0	4	7056
16	24	0	4	384
75	68	0	4	5100
50	50	0	4	5000
21	96	0	4	4032
96	8	0	4	1536
21	48	0	4	1008
11	7	0	4	231
39	2	0	4	78
19	39	0	4	741
34	98	0	4	3332
27	39	0	4	2106
13	43	0	4	1677
34	5	0	4	170
11	32	0	4	1056
12	13	0	4	312
95	33	0	4	3135
21	43	0	4	1806
29	39	0	4	3393
44	81	0	4	3564
78	70	0	4	16380
68	54	0	4	7344
30	21	0	4	630
50	22	0	4	1100
86	9	0	4	2322
16	18	0	4	288
78	23	0	4	1794
37	20	0	4	2220
5	35	0	4	175
23	31	0	4	713
24	5	0	4	360
60	57	0	4	6840
33	45	0	4	4455
50	14	0	4	1400
44	26	0	4	3432
19	81	0	4	3078
44	94	0	4	8272
15	7	0	4	105
15	23	0	4	1035
50	41	0	4	2050
32	26	0	4	832
25	28	0	4	2100
25	34	0	4	2550
26	11	0	4	286
43	92	0	4	7912
14	16	0	4	672
17	32	0	4	1632
83	9	0	4	1494
38	12	0	4	1368
11	91	0	4	2002
77	15	0	4	1155
6	38	0	4	456
78	50	0	4	7800
28	9	0	4	504
90	58	0	4	5220
32	15	0	4	1440
90	7	0	4	630
19	3	0	4	171
6	48	0	4	288
38	86	0	4	3268
38	100	0	4	7600
78	75	0	4	17550
100	90	0	4	27000
17	3	0	4	51
29	96	0	4	2784
27	45	0	4	3645
82	65	0	4	15990
27	23	0	4	1863
56	92	0	4	10304
10	30	0	4	300
3	92	0	4	828
26	37	0	4	1924
7	19	0	4	133
81	63	0	4	5103
34	34	0	4	2312
16	30	0	4	960
78	41	0	4	9594
23	13	0	4	897
29	10	0	4	870
79	61	0	4	14457
22	96	0	4	2112
77	88	0	4	20328
59	60	0	4	7080
78	62	0	4	14508
10	20	0	4	200
44	23	0	4	1012
96	54	0	4	15552
86	44	0	4	7568
90	91	0	4	16380
39	14	0	4	1092
7	86	0	4	602
26	6	0	4	312
15	35	0	4	1575
58	87	0	4	10092
9	37	0	4	666
21	13	0	4	546
20	95	0	4	3800
49	92	0	4	4508
37	2	0	4	74
48	85	0	4	8160
9	43	0	4	1161
25	23	0	4	1150
3	22	0	4	198
2	38	0	4	228
26	21	0	4	1638
13	44	0	4	572
29	13	0	4	377
27	29	0	4	1566
14	4	0	4	168
25	4	0	4	300
41	4	0	4	164
26	90	0	4	2340
16	24	0	4	768
24	98	0	4	4704
45	9	0	4	810
24	77	0	4	5544
22	22	0	4	968
85	48	0	4	8160
7	77	0	4	539
36	27	0	4	2916
100	63	0	4	18900
17	19	0	4	969
99	25	0	4	4950
26	41	0	4	3198
36	34	0	4	3672
2	28	0	4	168
14	43	0	4	602
3	35	0	4	210
32	29	0	4	1856
22	80	0	4	1760
98	79	0	4	15484
46	12	0	4	1104
41	4	0	4	164
31	18	0	4	1674
9	12	0	4	108
13	42	0	4	1092
17	32	0	4	544
100	45	0	4	9000
5	41	0	4	615
9	99	0	4	1782
36	88	0	4	9504
43	90	0	4	11610
40	23	0	4	920
