150
100	100
20	16	0	3	960
89	17	0	3	1513
98	38	0	3	7448
18	32	0	3	576
44	38	0	3	5016
20	8	0	3	160
15	20	0	3	300
40	2	0	3	160
4	42	0	3	168
42	40	0	3	3360
32	24	0	3	2304
67	67	0	3	8978
38	79	0	3	3002
33	93	0	3	3069
16	12	0	3	192
84	64	0	3	16128
44	2	0	3	176
3	24	0	3	216
13	31	0	3	1209
50	4	0	3	400
39	2	0	3	234
85	12	0	3	2040
74	87	0	3	6438
14	46	0	3	1288
3	82	0	3	246
31	35	0	3	2170
96	14	0	3	1344
98	35	0	3	10290
8	11	0	3	264
13	31	0	3	403
43	77	0	3	9933
38	16	0	3	608
28	9	0	3	504
31	38	0	3	2356
32	47	0	3	4512
23	23	0	3	529
47	97	0	3	13677
3	9	0	3	81
19	24	0	3	912
29	6	0	3	522
42	25	0	3	2100
25	40	0	3	2000
32	11	0	3	1056
44	40	0	3	5280
98	20	0	3	3920
3	6	0	3	18
84	16	0	3	2688
6	82	0	3	1476
43	42	0	3	1806
14	50	0	3	1400
6	11	0	3	132
97	47	0	3	13677
15	41	0	3	615
5	19	0	3	285
97	24	0	3	4656
86	25	0	3	6450
49	33	0	3	3234
40	15	0	3	1800
18	41	0	3	738
2	39	0	3	234
79	27	0	3	2133
33	14	0	3	462
16	6	0	3	96
32	83	0	3	7968
42	26	0	3	2184
47	21	0	3	987
37	39	0	3	1443
23	39	0	3	897
41	16	0	3	656
89	49	0	3	13083
22	18	0	3	1188
7	30	0	3	210
4	19	0	3	228
97	62	0	3	6014
48	41	0	3	5904
50	94	0	3	4700
18	92	0	3	3312
10	49	0	3	490
47	13	0	3	611
9	34	0	3	612
36	5	0	3	360
65	75	0	3	14625
43	27	0	3	3483
17	15	0	3	765
12	20	0	3	480
4	41	0	3	492
89	2	0	3	534
34	18	0	3	1224
65	51	0	3	6630
18	24	0	3	864
36	46	0	3	1656
10	28	0	3	280
40	38	0	3	3040
16	28	0	3	896
81	64	0	3	10368
5	8	0	3	40
35	45	0	3	1575
9	9	0	3	243
36	9	0	3	972
18	26	0	3	1404
77	67	0	3	5159
89	22	0	3	5874
32	41	0	3	1312
50	36	0	3	5400
6	40	0	3	480
8	2	0	3	32
27	50	0	3	4050
98	26	0	3	7644
96	49	0	3	4704
80	53	0	3	12720
20	30	0	3	1800
37	16	0	3	1776
18	37	0	3	666
48	82	0	3	7872
12	24	0	3	576
81	75	0	3	6075
48	7	0	3	1008
93	40	0	3	11160
90	19	0	3	5130
19	45	0	3	2565
10	14	0	3	140
64	64	0	3	8192
81	44	0	3	7128
38	49	0	3	1862
6	31	0	3	186
34	42	0	3	4284
94	19	0	3	3572
19	11	0	3	418
13	50	0	3	650
77	20	0	3	4620
21	43	0	3	903
18	97	0	3	5238
49	25	0	3	1225
32	26	0	3	832
18	13	0	3	702
12	36	0	3	864
22	88	0	3	3872
22	83	0	3	3652
18	45	0	3	2430
36	14	0	3	1008
43	47	0	3	6063
50	96	0	3	4800
43	8	0	3	1032
50	26	0	3	2600
9	39	0	3	351
33	12	0	3	396
26	20	0	3	1040
17	17	0	3	289
3	5	0	3	15
36	40	0	3	4320
