Ap1.txt	10	10	5	10	153	164	0.047000
Ap2.txt	10	10	7	17	229	230	0.109000
Ap3.txt	10	10	10	21	247	247	0.000000
Ap4.txt	15	10	5	7	268	268	0.000000
Ap5.txt	15	10	7	14	358	358	0.000000
Ap6.txt	15	10	10	15	283	289	0.125000
Ap7.txt	20	20	5	8	430	430	0.000000
Ap8.txt	20	20	7	13	831	834	0.125000
Ap9.txt	20	20	10	18	863	924	0.171000
Ap10.txt	30	30	5	13	1452	1452	0.000000
Ap11.txt	30	30	7	15	1524	1688	0.094000
Ap12.txt	30	30	10	22	1851	1865	0.156000
Ap13.txt	30	30	7	7	1178	1178	0.000000
Ap14.txt	30	30	15	15	1270	1270	0.015000
Ap15.txt	70	40	19	42	2721	2726	0.063000
Ap16.txt	40	70	20	62	1860	1860	0.062000
Ap17.txt	100	100	15	50	27311	27718	0.406000
Ap18.txt	100	100	30	30	21515	22502	0.438000
Ap19.txt	100	100	30	30	23740	24019	0.359000
Ap20.txt	100	100	33	61	32893	32893	0.015000
Ap21.txt	100	100	29	97	27923	27923	0.078000
tfs1_1.txt	100	100	40	40	27852	29955	0.203000
tfs1_2.txt	100	100	40	40	28277	30000	0.375000
tfs1_3.txt	100	100	40	40	27519	30000	0.328000
tfs1_4.txt	100	100	40	40	28494	30000	0.343000
tfs1_5.txt	100	100	40	40	28677	30000	0.656000
tfs1_6.txt	100	100	40	40	27526	30000	0.421000
tfs1_7.txt	100	100	40	40	28270	29994	0.703000
tfs1_8.txt	100	100	40	40	27840	30000	0.735000
tfs1_9.txt	100	100	40	40	27952	30000	0.656000
tfs1_10.txt	100	100	40	40	28936	29982	0.250000
tfs1_11.txt	100	100	40	120	28596	30000	0.812000
tfs1_12.txt	100	100	40	120	29458	30000	1.000000
tfs1_13.txt	100	100	40	120	29158	30000	0.546000
tfs1_14.txt	100	100	40	120	28608	30000	0.688000
tfs1_15.txt	100	100	40	120	29464	30000	0.640000
tfs1_16.txt	100	100	40	120	29388	30000	0.265000
tfs1_17.txt	100	100	40	120	27183	30000	0.609000
tfs1_18.txt	100	100	40	120	29564	30000	0.593000
tfs1_19.txt	100	100	40	120	29478	30000	0.906000
tfs1_20.txt	100	100	40	120	29112	30000	0.359000
tfs1_21.txt	100	100	40	160	29700	30000	0.312000
tfs1_22.txt	100	100	40	160	29586	30000	0.437000
tfs1_23.txt	100	100	40	160	29490	30000	0.609000
tfs1_24.txt	100	100	40	160	29240	30000	0.453000
tfs1_25.txt	100	100	40	160	29877	30000	0.656000
tfs1_26.txt	100	100	40	160	28754	30000	0.671000
tfs1_27.txt	100	100	40	160	28776	30000	0.609000
tfs1_28.txt	100	100	40	160	29517	30000	1.297000
tfs1_29.txt	100	100	40	160	29058	30000	0.500000
tfs1_30.txt	100	100	40	160	29296	30000	0.359000
tfs1_31.txt	100	100	50	50	29229	30000	0.484000
tfs1_32.txt	100	100	50	50	28400	29994	0.610000
tfs1_33.txt	100	100	50	50	28494	30000	0.671000
tfs1_34.txt	100	100	50	50	27693	30000	0.984000
tfs1_35.txt	100	100	50	50	28416	30000	0.453000
tfs1_36.txt	100	100	50	50	28292	30000	0.562000
tfs1_37.txt	100	100	50	50	29648	30000	0.390000
