Ap1.txt	10	10	164	1	0.218000
Ap2.txt	10	10	230	1	0.140000
Ap3.txt	10	10	247	1	0.218000
Ap4.txt	15	10	268	1	0.171000
Ap5.txt	15	10	358	1	0.171000
Ap6.txt	15	10	289	1	0.359000
Ap7.txt	20	20	430	1	0.375000
Ap8.txt	20	20	828	1	0.265000
Ap9.txt	20	20	924	1	0.500000
Ap10.txt	30	30	1452	1	0.125000
Ap11.txt	30	30	1688	1	0.343000
Ap12.txt	30	30	1851	1	0.375000
Ap13.txt	30	30	1178	1	0.390000
Ap14.txt	30	30	1270	1	0.531000
Ap15.txt	70	40	2667	1	0.218000
Ap16.txt	40	70	1820	1	0.281000
Ap17.txt	100	100	27320	1	0.687000
Ap18.txt	100	100	21976	1	1.390000
Ap19.txt	100	100	23285	1	1.109000
Ap20.txt	100	100	32893	1	0.859000
Ap21.txt	100	100	27923	1	0.844000
tfs1_1.txt	100	100	27852	1	0.812000
tfs1_2.txt	100	100	28277	1	1.296000
tfs1_3.txt	100	100	27849	1	0.703000
tfs1_4.txt	100	100	28014	1	0.984000
tfs1_5.txt	100	100	28677	1	1.609000
tfs1_6.txt	100	100	27686	1	0.984000
tfs1_7.txt	100	100	28270	1	1.859000
tfs1_8.txt	100	100	27840	1	1.703000
tfs1_9.txt	100	100	27871	1	1.968000
tfs1_10.txt	100	100	28936	1	0.953000
tfs1_11.txt	100	100	28596	1	0.968000
tfs1_12.txt	100	100	29004	1	0.890000
tfs1_13.txt	100	100	29105	1	1.265000
tfs1_14.txt	100	100	28680	1	1.031000
tfs1_15.txt	100	100	29496	1	1.296000
tfs1_16.txt	100	100	29388	1	0.421000
tfs1_17.txt	100	100	27996	1	1.078000
tfs1_18.txt	100	100	29408	1	0.938000
tfs1_19.txt	100	100	29712	1	1.312000
tfs1_20.txt	100	100	29010	1	0.734000
tfs1_21.txt	100	100	29700	1	0.546000
tfs1_22.txt	100	100	29586	1	0.688000
tfs1_23.txt	100	100	29490	1	0.890000
tfs1_24.txt	100	100	29240	1	0.937000
tfs1_25.txt	100	100	29520	1	1.000000
tfs1_26.txt	100	100	28737	1	1.515000
tfs1_27.txt	100	100	29676	1	1.015000
tfs1_28.txt	100	100	29517	1	1.875000
tfs1_29.txt	100	100	29028	1	0.875000
tfs1_30.txt	100	100	29296	1	0.734000
tfs1_31.txt	100	100	29245	1	1.250000
tfs1_32.txt	100	100	28400	1	0.781000
tfs1_33.txt	100	100	28494	1	1.609000
tfs1_34.txt	100	100	27423	1	2.031000
tfs1_35.txt	100	100	28416	1	1.078000
tfs1_36.txt	100	100	28580	1	1.468000
tfs1_37.txt	100	100	29648	1	0.656000
tfs1_38.txt	100	100	28170	1	1.484000
tfs1_39.txt	100	100	28950	1	2.000000
tfs1_40.txt	100	100	28128	1	0.843000
tfs1_41.txt	100	100	29550	1	1.109000
tfs1_42.txt	100	100	29800	1	0.984000
tfs1_43.txt	100	100	29556	1	1.531000
tfs1_44.txt	100	100	29397	1	1.359000
tfs1_45.txt	100	100	29541	1	1.406000
tfs1_46.txt	100	100	29371	1	0.812000
tfs1_47.txt	100	100	29434	1	1.031000
tfs1_48.txt	100	100	29370	1	0.813000
tfs1_49.txt	100	100	29562	1	0.843000
tfs1_50.txt	100	100	29298	1	1.015000
tfs1_51.txt	100	100	29874	1	1.078000
tfs1_52.txt	100	100	29748	1	0.875000
tfs1_53.txt	100	100	29601	1	1.015000
tfs1_54.txt	100	100	29880	1	1.156000
tfs1_55.txt	100	100	29568	1	1.187000
tfs1_56.txt	100	100	29881	1	1.234000
tfs1_57.txt	100	100	29032	1	1.531000
tfs1_58.txt	100	100	29697	1	0.859000
tfs1_59.txt	100	100	29502	1	1.156000
tfs1_60.txt	100	100	29266	1	1.312000
tfs1_61.txt	100	100	29865	1	1.984000
tfs1_62.txt	100	100	29224	1	2.359000
tfs1_63.txt	100	100	29699	1	1.484000
tfs1_64.txt	100	100	29631	1	1.687000
tfs1_65.txt	100	100	29187	1	1.141000
tfs1_66.txt	100	100	29558	1	1.937000
tfs1_67.txt	100	100	29661	1	1.859000
tfs1_68.txt	100	100	29685	1	0.953000
tfs1_69.txt	100	100	29523	1	1.140000
tfs1_70.txt	100	100	29565	1	0.984000
tfs1_71.txt	100	100	29790	1	1.593000
tfs1_72.txt	100	100	29709	1	1.906000
tfs1_73.txt	100	100	29778	1	1.312000
tfs1_74.txt	100	100	29884	1	1.796000
tfs1_75.txt	100	100	29745	1	1.265000
tfs1_76.txt	100	100	29982	1	2.359000
tfs1_77.txt	100	100	29721	1	1.531000
tfs1_78.txt	100	100	29970	1	1.625000
tfs1_79.txt	100	100	29904	1	1.546000
tfs1_80.txt	100	100	29781	1	1.187000
tfs1_81.txt	100	100	29985	1	0.906000
tfs1_82.txt	100	100	29751	1	1.500000
tfs1_83.txt	100	100	29970	1	2.078000
tfs1_84.txt	100	100	29859	1	1.235000
tfs1_85.txt	100	100	29772	1	1.234000
tfs1_86.txt	100	100	30000	1	1.453000
tfs1_87.txt	100	100	29700	1	1.640000
tfs1_88.txt	100	100	30000	1	3.078000
tfs1_89.txt	100	100	29840	1	1.718000
tfs1_90.txt	100	100	29856	1	1.609000
tfs1_91.txt	100	100	29964	1	1.796000
tfs1_92.txt	100	100	29688	1	2.485000
tfs1_93.txt	100	100	29459	1	2.984000
tfs1_94.txt	100	100	29702	1	2.265000
tfs1_95.txt	100	100	29878	1	4.421000
tfs1_96.txt	100	100	29794	1	2.531000
tfs1_97.txt	100	100	29655	1	1.828000
tfs1_98.txt	100	100	29826	1	2.046000
tfs1_99.txt	100	100	29862	1	2.187000
tfs1_100.txt	100	100	29811	1	1.859000
tfs1_101.txt	100	100	30000	1	1.968000
tfs1_102.txt	100	100	29982	1	1.796000
tfs1_103.txt	100	100	29925	1	2.343000
tfs1_104.txt	100	100	29952	1	1.953000
tfs1_105.txt	100	100	29982	1	2.437000
tfs1_106.txt	100	100	29922	1	2.546000
tfs1_107.txt	100	100	29958	1	2.125000
tfs1_108.txt	100	100	29946	1	1.703000
tfs1_109.txt	100	100	30000	1	1.359000
tfs1_110.txt	100	100	29988	1	1.593000
tfs1_111.txt	100	100	29958	1	1.937000
tfs1_112.txt	100	100	29940	1	1.468000
tfs1_113.txt	100	100	29979	1	2.219000
tfs1_114.txt	100	100	29904	1	1.718000
tfs1_115.txt	100	100	29924	1	2.125000
tfs1_116.txt	100	100	30000	1	2.265000
tfs1_117.txt	100	100	29816	1	2.109000
tfs1_118.txt	100	100	30000	1	2.578000
tfs1_119.txt	100	100	30000	1	2.265000
tfs1_120.txt	100	100	29868	1	2.296000
tfs1_121.txt	100	100	29883	1	3.000000
tfs1_122.txt	100	100	29868	1	2.734000
tfs1_123.txt	100	100	29860	1	3.360000
tfs1_124.txt	100	100	29787	1	2.640000
tfs1_125.txt	100	100	29802	1	1.609000
tfs1_126.txt	100	100	29773	1	3.796000
tfs1_127.txt	100	100	29738	1	2.421000
tfs1_128.txt	100	100	29853	1	3.031000
tfs1_129.txt	100	100	29790	1	2.703000
tfs1_130.txt	100	100	29944	1	3.062000
tfs1_131.txt	100	100	29940	1	2.687000
tfs1_132.txt	100	100	29964	1	2.468000
tfs1_133.txt	100	100	29925	1	2.578000
tfs1_134.txt	100	100	30000	1	2.406000
tfs1_135.txt	100	100	29952	1	2.375000
tfs1_136.txt	100	100	29936	1	2.562000
tfs1_137.txt	100	100	29988	1	2.891000
tfs1_138.txt	100	100	30000	1	2.515000
tfs1_139.txt	100	100	29964	1	2.609000
tfs1_140.txt	100	100	29973	1	2.312000
tfs1_141.txt	100	100	30000	1	2.546000
tfs1_142.txt	100	100	29982	1	2.875000
tfs1_143.txt	100	100	29982	1	2.453000
tfs1_144.txt	100	100	30000	1	3.203000
tfs1_145.txt	100	100	29952	1	2.968000
tfs1_146.txt	100	100	29988	1	2.593000
tfs1_147.txt	100	100	30000	1	2.781000
tfs1_148.txt	100	100	30000	1	2.859000
tfs1_149.txt	100	100	30000	1	2.218000
tfs1_150.txt	100	100	30000	1	2.390000
tfs1_151.txt	100	100	29871	1	3.468000
tfs1_152.txt	100	100	29982	1	3.781000
tfs1_153.txt	100	100	29920	1	4.484000
tfs1_154.txt	100	100	29994	1	3.718000
tfs1_155.txt	100	100	30000	1	3.984000
tfs1_156.txt	100	100	29954	1	4.141000
tfs1_157.txt	100	100	29994	1	4.468000
tfs1_158.txt	100	100	30000	1	4.546000
tfs1_159.txt	100	100	29946	1	3.734000
tfs1_160.txt	100	100	29988	1	3.453000
tfs1_161.txt	100	100	29991	1	4.703000
tfs1_162.txt	100	100	29988	1	4.985000
tfs1_163.txt	100	100	30000	1	5.281000
tfs1_164.txt	100	100	30000	1	5.390000
tfs1_165.txt	100	100	30000	1	4.859000
tfs1_166.txt	100	100	30000	1	4.265000
tfs1_167.txt	100	100	30000	1	4.687000
tfs1_168.txt	100	100	29988	1	5.234000
tfs1_169.txt	100	100	30000	1	4.203000
tfs1_170.txt	100	100	30000	1	4.796000
tfs1_171.txt	100	100	30000	1	4.843000
tfs1_172.txt	100	100	30000	1	5.250000
tfs1_173.txt	100	100	30000	1	5.250000
tfs1_174.txt	100	100	30000	1	4.265000
tfs1_175.txt	100	100	30000	1	5.468000
tfs1_176.txt	100	100	30000	1	5.390000
tfs1_177.txt	100	100	30000	1	4.984000
tfs1_178.txt	100	100	30000	1	4.968000
tfs1_179.txt	100	100	30000	1	4.703000
tfs1_180.txt	100	100	30000	1	5.062000
tfs1_181.txt	100	100	29994	1	5.359000
tfs1_182.txt	100	100	30000	1	5.671000
tfs1_183.txt	100	100	29996	1	6.343000
tfs1_184.txt	100	100	30000	1	6.421000
tfs1_185.txt	100	100	30000	1	6.391000
tfs1_186.txt	100	100	30000	1	5.578000
tfs1_187.txt	100	100	30000	1	6.015000
tfs1_188.txt	100	100	30000	1	5.734000
tfs1_189.txt	100	100	30000	1	5.562000
tfs1_190.txt	100	100	30000	1	5.484000
tfs1_191.txt	100	100	30000	1	8.453000
tfs1_192.txt	100	100	30000	1	8.406000
tfs1_193.txt	100	100	30000	1	8.343000
tfs1_194.txt	100	100	30000	1	8.390000
tfs1_195.txt	100	100	30000	1	8.453000
tfs1_196.txt	100	100	29991	1	8.859000
tfs1_197.txt	100	100	30000	1	8.359000
