150
100	100
19	33	0	1	1254
31	34	0	1	1054
75	94	0	1	14100
41	10	0	1	820
23	32	0	1	1472
39	49	0	1	1911
26	49	0	1	1274
49	47	0	1	6909
15	46	0	1	2070
10	19	0	1	570
65	61	0	1	7930
49	29	0	1	1421
30	42	0	1	1260
86	14	0	1	2408
41	15	0	1	615
48	19	0	1	2736
46	19	0	1	1748
17	28	0	1	476
19	19	0	1	722
17	9	0	1	306
44	32	0	1	1408
76	85	0	1	6460
34	5	0	1	170
24	78	0	1	1872
80	85	0	1	6800
22	11	0	1	484
98	20	0	1	3920
89	61	0	1	5429
61	78	0	1	4758
3	43	0	1	129
32	24	0	1	768
53	65	0	1	10335
25	7	0	1	525
2	4	0	1	8
39	32	0	1	1248
17	34	0	1	578
37	9	0	1	333
26	46	0	1	2392
99	69	0	1	13662
3	40	0	1	360
26	91	0	1	4732
86	73	0	1	6278
8	21	0	1	336
50	39	0	1	1950
59	94	0	1	11092
27	25	0	1	1350
22	7	0	1	462
24	80	0	1	3840
18	46	0	1	1656
80	97	0	1	23280
26	42	0	1	3276
54	93	0	1	10044
85	47	0	1	3995
86	63	0	1	5418
34	5	0	1	510
13	34	0	1	884
23	98	0	1	4508
30	29	0	1	870
44	37	0	1	3256
46	90	0	1	12420
22	30	0	1	1320
30	8	0	1	720
37	30	0	1	1110
45	23	0	1	2070
23	50	0	1	3450
43	43	0	1	3698
28	17	0	1	476
27	79	0	1	6399
35	10	0	1	700
81	49	0	1	11907
19	84	0	1	3192
50	7	0	1	700
94	14	0	1	3948
43	31	0	1	2666
27	21	0	1	1134
46	24	0	1	3312
4	30	0	1	360
88	98	0	1	25872
90	47	0	1	8460
8	29	0	1	464
9	20	0	1	180
44	17	0	1	1496
31	42	0	1	1302
49	48	0	1	4704
20	50	0	1	1000
24	22	0	1	1056
13	43	0	1	1118
93	71	0	1	6603
4	83	0	1	332
11	43	0	1	1419
70	67	0	1	9380
12	42	0	1	1008
26	19	0	1	1482
34	5	0	1	340
39	43	0	1	1677
89	79	0	1	21093
89	21	0	1	5607
46	17	0	1	2346
16	30	0	1	1440
10	24	0	1	240
29	47	0	1	4089
76	74	0	1	11248
50	26	0	1	3900
14	16	0	1	224
17	14	0	1	476
12	84	0	1	1008
22	31	0	1	1364
6	21	0	1	126
45	19	0	1	855
39	89	0	1	6942
20	32	0	1	1280
97	28	0	1	8148
33	39	0	1	3861
31	31	0	1	1922
19	10	0	1	380
23	19	0	1	1311
38	50	0	1	3800
52	75	0	1	3900
62	67	0	1	12462
40	50	0	1	4000
96	50	0	1	4800
36	39	0	1	1404
51	57	0	1	2907
47	48	0	1	4512
10	23	0	1	690
15	22	0	1	330
7	47	0	1	329
3	82	0	1	492
49	12	0	1	1764
99	36	0	1	10692
91	49	0	1	13377
7	89	0	1	623
46	22	0	1	1012
9	27	0	1	486
15	10	0	1	300
33	24	0	1	792
19	38	0	1	1444
41	100	0	1	8200
7	41	0	1	574
80	28	0	1	6720
18	46	0	1	1656
92	45	0	1	8280
78	43	0	1	3354
27	4	0	1	324
22	24	0	1	528
12	21	0	1	756
45	24	0	1	3240
5	92	0	1	1380
21	40	0	1	1680
68	65	0	1	8840
