50
100	100
3	33	0	1	198
94	52	0	1	4888
37	33	0	1	3663
18	34	0	1	1836
88	18	0	1	4752
90	29	0	1	2610
77	28	0	1	6468
30	9	0	1	810
7	10	0	1	210
7	46	0	1	644
31	10	0	1	620
87	71	0	1	18531
16	4	0	1	192
43	94	0	1	12126
49	86	0	1	12642
34	15	0	1	510
58	55	0	1	6380
50	83	0	1	4150
89	78	0	1	6942
39	32	0	1	1248
49	26	0	1	1274
23	40	0	1	920
19	5	0	1	285
55	88	0	1	4840
8	98	0	1	2352
21	16	0	1	336
22	15	0	1	660
3	13	0	1	117
14	11	0	1	154
9	82	0	1	1476
4	88	0	1	704
55	62	0	1	6820
41	24	0	1	2952
28	25	0	1	700
49	97	0	1	4753
60	77	0	1	13860
6	43	0	1	774
76	7	0	1	1064
7	18	0	1	126
44	13	0	1	1144
59	93	0	1	10974
13	8	0	1	208
91	27	0	1	4914
9	28	0	1	756
35	21	0	1	2205
34	34	0	1	3468
3	8	0	1	48
82	5	0	1	820
39	22	0	1	858
42	9	0	1	1134
