Ap1.txt	10	10	164	1	0.062000
Ap2.txt	10	10	230	1	0.156000
Ap3.txt	10	10	247	1	0.078000
Ap4.txt	15	10	268	1	0.046000
Ap5.txt	15	10	358	1	0.046000
Ap6.txt	15	10	289	1	0.093000
Ap7.txt	20	20	430	1	0.062000
Ap8.txt	20	20	834	1	0.125000
Ap9.txt	20	20	924	1	0.094000
Ap10.txt	30	30	1452	1	0.031000
Ap11.txt	30	30	1688	1	0.109000
Ap12.txt	30	30	1851	1	0.093000
Ap13.txt	30	30	1178	1	0.156000
Ap14.txt	30	30	1270	1	0.234000
Ap15.txt	70	40	2716	1	0.094000
Ap16.txt	40	70	1820	1	0.078000
Ap17.txt	100	100	27320	1	0.468000
Ap18.txt	100	100	22092	1	0.390000
Ap19.txt	100	100	23740	1	0.390000
Ap20.txt	100	100	32893	1	0.218000
Ap21.txt	100	100	27923	1	0.203000
tfs1_1.txt	100	100	27852	1	0.485000
tfs1_2.txt	100	100	28277	1	0.437000
tfs1_3.txt	100	100	27849	1	0.312000
tfs1_4.txt	100	100	28428	1	0.421000
tfs1_5.txt	100	100	28677	1	0.468000
tfs1_6.txt	100	100	27686	1	0.515000
tfs1_7.txt	100	100	28396	1	0.734000
tfs1_8.txt	100	100	27840	1	0.515000
tfs1_9.txt	100	100	27952	1	0.906000
tfs1_10.txt	100	100	28900	1	0.328000
tfs1_11.txt	100	100	28596	1	0.875000
tfs1_12.txt	100	100	29400	1	0.500000
tfs1_13.txt	100	100	29105	1	1.390000
tfs1_14.txt	100	100	28680	1	0.421000
tfs1_15.txt	100	100	29496	1	2.265000
tfs1_16.txt	100	100	29388	1	0.328000
tfs1_17.txt	100	100	27996	1	0.375000
tfs1_18.txt	100	100	29408	1	1.016000
tfs1_19.txt	100	100	29712	1	1.078000
tfs1_20.txt	100	100	29010	1	0.531000
tfs1_21.txt	100	100	29700	1	0.281000
tfs1_22.txt	100	100	29586	1	0.953000
tfs1_23.txt	100	100	29490	1	0.687000
tfs1_24.txt	100	100	29240	1	0.328000
tfs1_25.txt	100	100	29472	1	0.453000
tfs1_26.txt	100	100	28737	1	1.265000
tfs1_27.txt	100	100	29676	1	0.843000
tfs1_28.txt	100	100	29517	1	2.468000
tfs1_29.txt	100	100	29028	1	0.937000
tfs1_30.txt	100	100	29296	1	0.359000
tfs1_31.txt	100	100	29245	1	0.484000
tfs1_32.txt	100	100	28400	1	0.171000
tfs1_33.txt	100	100	28494	1	0.875000
tfs1_34.txt	100	100	27423	1	0.796000
tfs1_35.txt	100	100	28416	1	0.406000
tfs1_36.txt	100	100	28580	1	0.438000
tfs1_37.txt	100	100	29648	1	0.265000
tfs1_38.txt	100	100	28170	1	0.437000
tfs1_39.txt	100	100	28950	1	0.765000
tfs1_40.txt	100	100	28128	1	0.453000
tfs1_41.txt	100	100	29550	1	1.109000
tfs1_42.txt	100	100	29800	1	1.312000
tfs1_43.txt	100	100	29556	1	2.062000
tfs1_44.txt	100	100	29397	1	1.343000
tfs1_45.txt	100	100	29541	1	0.781000
tfs1_46.txt	100	100	29371	1	0.562000
tfs1_47.txt	100	100	29434	1	1.031000
tfs1_48.txt	100	100	29370	1	0.375000
tfs1_49.txt	100	100	29562	1	1.000000
tfs1_50.txt	100	100	29298	1	0.437000
tfs1_51.txt	100	100	29874	1	1.687000
tfs1_52.txt	100	100	29847	1	0.969000
tfs1_53.txt	100	100	29601	1	0.921000
tfs1_54.txt	100	100	29880	1	1.031000
tfs1_55.txt	100	100	29400	1	1.671000
tfs1_56.txt	100	100	29881	1	1.468000
tfs1_57.txt	100	100	29032	1	0.843000
tfs1_58.txt	100	100	29799	1	0.421000
tfs1_59.txt	100	100	29478	1	1.140000
tfs1_60.txt	100	100	29324	1	0.734000
tfs1_61.txt	100	100	29865	1	1.625000
tfs1_62.txt	100	100	29224	1	1.640000
tfs1_63.txt	100	100	29699	1	0.796000
tfs1_64.txt	100	100	29631	1	1.406000
tfs1_65.txt	100	100	29187	1	0.546000
tfs1_66.txt	100	100	29273	1	1.031000
tfs1_67.txt	100	100	29331	1	0.625000
tfs1_68.txt	100	100	29685	1	0.656000
tfs1_69.txt	100	100	29523	1	0.735000
tfs1_70.txt	100	100	29565	1	0.312000
tfs1_71.txt	100	100	29790	1	1.781000
tfs1_72.txt	100	100	29709	1	4.000000
tfs1_73.txt	100	100	29778	1	2.046000
tfs1_74.txt	100	100	29890	1	3.578000
tfs1_75.txt	100	100	29784	1	1.421000
tfs1_76.txt	100	100	29982	1	2.437000
tfs1_77.txt	100	100	29721	1	2.562000
tfs1_78.txt	100	100	29946	1	2.984000
tfs1_79.txt	100	100	29904	1	1.671000
tfs1_80.txt	100	100	29781	1	1.609000
tfs1_81.txt	100	100	29985	1	0.640000
tfs1_82.txt	100	100	29717	1	2.250000
tfs1_83.txt	100	100	29970	1	3.281000
tfs1_84.txt	100	100	29808	1	1.546000
tfs1_85.txt	100	100	29648	1	1.703000
tfs1_86.txt	100	100	30000	1	3.125000
tfs1_87.txt	100	100	29622	1	2.672000
tfs1_88.txt	100	100	30000	1	8.688000
tfs1_89.txt	100	100	29840	1	2.015000
tfs1_90.txt	100	100	29805	1	3.343000
tfs1_91.txt	100	100	29964	1	1.390000
tfs1_92.txt	100	100	29684	1	2.390000
tfs1_93.txt	100	100	29428	1	2.078000
tfs1_94.txt	100	100	29838	1	1.515000
tfs1_95.txt	100	100	29857	1	3.500000
tfs1_96.txt	100	100	29794	1	1.359000
tfs1_97.txt	100	100	29652	1	1.859000
tfs1_98.txt	100	100	29826	1	1.515000
tfs1_99.txt	100	100	29862	1	1.171000
tfs1_100.txt	100	100	29592	1	1.437000
tfs1_101.txt	100	100	29916	1	3.328000
tfs1_102.txt	100	100	29988	1	2.687000
tfs1_103.txt	100	100	29946	1	5.734000
tfs1_104.txt	100	100	29952	1	1.640000
tfs1_105.txt	100	100	29928	1	4.921000
tfs1_106.txt	100	100	29916	1	5.078000
tfs1_107.txt	100	100	29940	1	3.766000
tfs1_108.txt	100	100	29946	1	2.625000
tfs1_109.txt	100	100	30000	1	1.109000
tfs1_110.txt	100	100	29862	1	1.906000
tfs1_111.txt	100	100	29958	1	4.203000
tfs1_112.txt	100	100	29940	1	1.703000
tfs1_113.txt	100	100	29979	1	6.875000
tfs1_114.txt	100	100	29928	1	3.422000
tfs1_115.txt	100	100	29940	1	5.578000
tfs1_116.txt	100	100	29976	1	3.406000
tfs1_117.txt	100	100	29816	1	3.140000
tfs1_118.txt	100	100	30000	1	4.015000
tfs1_119.txt	100	100	30000	1	5.719000
tfs1_120.txt	100	100	29794	1	2.546000
tfs1_121.txt	100	100	29805	1	2.656000
tfs1_122.txt	100	100	29868	1	3.109000
tfs1_123.txt	100	100	29839	1	2.937000
tfs1_124.txt	100	100	29736	1	2.360000
tfs1_125.txt	100	100	29829	1	1.640000
tfs1_126.txt	100	100	29773	1	4.234000
tfs1_127.txt	100	100	29733	1	2.234000
tfs1_128.txt	100	100	29829	1	3.671000
tfs1_129.txt	100	100	29790	1	3.234000
tfs1_130.txt	100	100	29944	1	2.859000
tfs1_131.txt	100	100	29946	1	4.812000
