Reactive con 10
Ap1.txt	10	10	5	10	164	164	0.000000
Ap2.txt	10	10	7	17	230	230	0.000000
Ap3.txt	10	10	10	21	247	247	0.000000
Ap4.txt	15	10	5	7	268	268	0.000000
Ap5.txt	15	10	7	14	358	358	0.000000
Ap6.txt	15	10	10	15	289	289	0.000000
Ap7.txt	20	20	5	8	430	430	0.000000
Ap8.txt	20	20	7	13	831	834	0.050000
Ap9.txt	20	20	10	18	924	924	0.000000
Ap10.txt	30	30	5	13	1452	1452	0.000000
Ap11.txt	30	30	7	15	1688	1688	0.000000
Ap12.txt	30	30	10	22	1865	1865	0.000000
Ap13.txt	30	30	7	7	1178	1178	0.000000
Ap14.txt	30	30	15	15	1270	1270	0.000000
Ap15.txt	70	40	19	42	2726	2726	0.000000
Ap16.txt	40	70	20	62	1860	1860	0.050000
Ap17.txt	100	100	15	50	27589	27718	0.220000
Ap18.txt	100	100	30	30	21976	22502	0.380000
Ap19.txt	100	100	30	30	23743	24019	0.330000
Ap20.txt	100	100	33	61	32893	32893	0.000000
Ap21.txt	100	100	29	97	27923	27923	0.000000
tfs1_1.txt	100	100	40	40	27852	29955	0.160000
tfs1_2.txt	100	100	40	40	28277	30000	0.390000
tfs1_3.txt	100	100	40	40	27849	30000	0.220000
tfs1_4.txt	100	100	40	40	28494	30000	0.280000
tfs1_5.txt	100	100	40	40	28677	30000	0.330000
tfs1_6.txt	100	100	40	40	27686	30000	0.330000
tfs1_7.txt	100	100	40	40	28270	29994	0.610000
tfs1_8.txt	100	100	40	40	27840	30000	0.600000
tfs1_9.txt	100	100	40	40	27871	30000	0.600000
tfs1_10.txt	100	100	40	40	28936	29982	0.270000
tfs1_11.txt	100	100	40	120	28596	30000	0.380000
tfs1_12.txt	100	100	40	120	29019	30000	0.330000
tfs1_13.txt	100	100	40	120	29235	30000	0.380000
tfs1_14.txt	100	100	40	120	28218	30000	0.330000
tfs1_15.txt	100	100	40	120	29496	30000	0.330000
tfs1_16.txt	100	100	40	120	29388	30000	0.110000
tfs1_17.txt	100	100	40	120	27572	30000	0.330000
tfs1_18.txt	100	100	40	120	29408	30000	0.270000
tfs1_19.txt	100	100	40	120	29712	30000	0.500000
tfs1_20.txt	100	100	40	120	29112	30000	0.220000
tfs1_21.txt	100	100	40	160	29700	30000	0.160000
tfs1_22.txt	100	100	40	160	29586	30000	0.280000
tfs1_23.txt	100	100	40	160	29490	30000	0.270000
tfs1_24.txt	100	100	40	160	29240	30000	0.220000
tfs1_25.txt	100	100	40	160	29622	30000	0.330000
tfs1_26.txt	100	100	40	160	28737	30000	0.380000
tfs1_27.txt	100	100	40	160	29676	30000	0.280000
tfs1_28.txt	100	100	40	160	29517	30000	0.550000
tfs1_29.txt	100	100	40	160	29028	30000	0.220000
tfs1_30.txt	100	100	40	160	29296	30000	0.220000
tfs1_31.txt	100	100	50	50	29245	30000	0.500000
tfs1_32.txt	100	100	50	50	28400	29994	0.220000
tfs1_33.txt	100	100	50	50	28824	30000	0.600000
