250
100	100
16	24	0	4	384
55	52	0	4	5720
85	50	0	4	4250
73	98	0	4	7154
27	16	0	4	432
76	69	0	4	10488
81	9	0	4	1458
80	89	0	4	21360
88	38	0	4	3344
29	33	0	4	957
82	46	0	4	7544
91	42	0	4	7644
53	67	0	4	3551
8	92	0	4	1472
95	71	0	4	20235
94	30	0	4	5640
2	12	0	4	48
88	12	0	4	1056
80	54	0	4	8640
23	77	0	4	5313
15	76	0	4	3420
26	88	0	4	6864
26	39	0	4	3042
27	27	0	4	729
16	88	0	4	4224
100	30	0	4	6000
95	57	0	4	10830
13	82	0	4	2132
7	97	0	4	1358
76	48	0	4	3648
77	67	0	4	15477
81	32	0	4	5184
3	47	0	4	141
39	13	0	4	507
97	31	0	4	6014
50	35	0	4	5250
39	30	0	4	3510
22	47	0	4	1034
38	80	0	4	9120
65	64	0	4	12480
80	4	0	4	960
34	23	0	4	2346
29	23	0	4	2001
49	81	0	4	7938
100	21	0	4	2100
30	32	0	4	1920
85	22	0	4	1870
93	19	0	4	1767
5	92	0	4	1380
31	99	0	4	9207
19	88	0	4	5016
35	26	0	4	910
91	48	0	4	4368
36	41	0	4	1476
6	76	0	4	1368
67	67	0	4	13467
19	47	0	4	2679
48	3	0	4	144
12	11	0	4	132
52	58	0	4	6032
11	79	0	4	2607
87	29	0	4	7569
91	10	0	4	1820
29	17	0	4	1479
20	45	0	4	900
20	18	0	4	360
98	22	0	4	2156
35	100	0	4	7000
86	6	0	4	1032
9	5	0	4	45
23	19	0	4	874
5	96	0	4	1440
32	81	0	4	7776
12	29	0	4	696
33	36	0	4	3564
38	20	0	4	2280
47	2	0	4	94
100	95	0	4	28500
95	25	0	4	2375
30	4	0	4	360
28	9	0	4	252
31	3	0	4	186
100	42	0	4	4200
25	36	0	4	900
14	14	0	4	196
88	4	0	4	704
33	30	0	4	2970
86	13	0	4	1118
34	45	0	4	1530
77	12	0	4	2772
85	42	0	4	7140
6	95	0	4	570
13	94	0	4	2444
29	17	0	4	493
84	75	0	4	18900
34	82	0	4	8364
12	10	0	4	360
100	43	0	4	12900
6	14	0	4	168
63	56	0	4	3528
90	71	0	4	12780
49	97	0	4	4753
77	29	0	4	4466
66	61	0	4	12078
7	85	0	4	1785
35	81	0	4	2835
21	85	0	4	1785
20	38	0	4	2280
32	87	0	4	2784
17	48	0	4	2448
43	40	0	4	1720
76	21	0	4	4788
21	4	0	4	168
44	98	0	4	12936
24	43	0	4	1032
88	47	0	4	12408
84	86	0	4	14448
10	32	0	4	320
78	3	0	4	234
74	72	0	4	5328
10	86	0	4	1720
81	51	0	4	8262
42	90	0	4	7560
39	41	0	4	4797
47	22	0	4	2068
25	99	0	4	2475
91	33	0	4	6006
51	93	0	4	4743
100	50	0	4	5000
36	14	0	4	504
50	86	0	4	12900
95	50	0	4	14250
84	25	0	4	6300
10	83	0	4	830
7	46	0	4	322
42	38	0	4	4788
62	62	0	4	7688
99	50	0	4	14850
83	17	0	4	4233
50	85	0	4	4250
72	78	0	4	5616
9	6	0	4	54
83	99	0	4	8217
27	81	0	4	2187
17	23	0	4	391
72	65	0	4	4680
13	9	0	4	351
22	30	0	4	1980
82	90	0	4	14760
50	7	0	4	700
82	17	0	4	1394
19	93	0	4	5301
33	93	0	4	3069
38	23	0	4	1748
82	97	0	4	7954
61	57	0	4	3477
76	3	0	4	684
39	99	0	4	7722
6	34	0	4	612
19	28	0	4	532
96	40	0	4	3840
40	88	0	4	7040
43	29	0	4	1247
28	30	0	4	2520
60	78	0	4	4680
39	45	0	4	3510
79	20	0	4	3160
41	38	0	4	4674
92	31	0	4	5704
96	22	0	4	6336
8	81	0	4	648
92	46	0	4	12696
58	94	0	4	10904
84	71	0	4	17892
45	18	0	4	1620
62	85	0	4	10540
46	46	0	4	4232
6	26	0	4	312
43	18	0	4	2322
6	40	0	4	720
9	50	0	4	1350
59	86	0	4	10148
74	85	0	4	18870
91	90	0	4	8190
88	45	0	4	11880
12	88	0	4	1056
85	14	0	4	3570
23	99	0	4	4554
45	2	0	4	180
77	18	0	4	2772
11	34	0	4	374
100	57	0	4	17100
16	26	0	4	1248
84	36	0	4	6048
7	88	0	4	616
95	33	0	4	3135
47	94	0	4	4418
42	19	0	4	798
70	52	0	4	3640
29	48	0	4	4176
100	83	0	4	8300
17	46	0	4	782
12	23	0	4	276
56	62	0	4	6944
46	96	0	4	4416
90	47	0	4	4230
22	24	0	4	1584
47	81	0	4	3807
42	35	0	4	1470
49	99	0	4	4851
64	67	0	4	8576
24	27	0	4	1296
26	41	0	4	2132
12	22	0	4	264
74	64	0	4	14208
3	34	0	4	204
17	84	0	4	2856
55	61	0	4	10065
31	37	0	4	2294
28	34	0	4	2856
53	66	0	4	10494
24	6	0	4	432
20	7	0	4	280
26	83	0	4	2158
88	34	0	4	2992
56	100	0	4	5600
14	3	0	4	42
85	33	0	4	8415
24	49	0	4	1176
35	42	0	4	4410
48	78	0	4	7488
29	96	0	4	2784
67	90	0	4	18090
85	17	0	4	4335
37	31	0	4	3441
85	27	0	4	2295
34	13	0	4	884
44	42	0	4	1848
19	38	0	4	2166
41	39	0	4	4797
77	36	0	4	8316
2	12	0	4	24
5	86	0	4	1290
94	35	0	4	9870
50	94	0	4	14100
13	22	0	4	286
76	81	0	4	6156
21	49	0	4	1029
56	80	0	4	8960
6	80	0	4	1440
