40
100	100
4	12	0	1	96
30	17	0	1	1020
38	2	0	1	228
51	82	0	1	8364
26	84	0	1	6552
43	85	0	1	10965
83	50	0	1	4150
41	9	0	1	738
81	88	0	1	21384
42	24	0	1	3024
24	85	0	1	6120
21	12	0	1	504
83	67	0	1	11122
10	4	0	1	40
22	39	0	1	858
89	100	0	1	8900
19	20	0	1	1140
31	91	0	1	2821
5	36	0	1	360
54	100	0	1	10800
21	76	0	1	1596
48	43	0	1	4128
21	6	0	1	126
4	39	0	1	312
80	50	0	1	8000
97	37	0	1	3589
12	97	0	1	1164
73	94	0	1	6862
91	52	0	1	4732
82	38	0	1	9348
76	30	0	1	4560
38	50	0	1	3800
82	9	0	1	2214
47	15	0	1	705
78	18	0	1	1404
32	4	0	1	384
6	46	0	1	276
24	44	0	1	2112
49	96	0	1	14112
38	49	0	1	5586
