250
100	100
43	19	0	1	817
20	88	0	1	1760
93	18	0	1	5022
97	28	0	1	5432
22	27	0	1	1188
14	22	0	1	924
41	25	0	1	2050
36	78	0	1	5616
7	50	0	1	350
33	10	0	1	660
45	100	0	1	9000
22	93	0	1	2046
100	5	0	1	500
98	95	0	1	27930
46	26	0	1	2392
6	49	0	1	588
100	50	0	1	15000
89	5	0	1	1335
12	99	0	1	1188
84	38	0	1	3192
7	83	0	1	1162
47	76	0	1	7144
97	14	0	1	4074
74	77	0	1	5698
80	74	0	1	17760
7	78	0	1	1092
94	69	0	1	19458
27	94	0	1	7614
98	44	0	1	4312
19	19	0	1	1083
52	71	0	1	7384
42	48	0	1	4032
86	33	0	1	5676
47	20	0	1	940
16	87	0	1	4176
18	96	0	1	5184
18	8	0	1	144
98	93	0	1	27342
98	21	0	1	2058
41	80	0	1	6560
43	28	0	1	1204
76	16	0	1	3648
97	39	0	1	3783
20	46	0	1	920
39	33	0	1	3861
37	3	0	1	111
23	27	0	1	1863
24	42	0	1	3024
16	99	0	1	1584
25	5	0	1	250
29	16	0	1	464
82	86	0	1	21156
41	9	0	1	738
34	14	0	1	952
73	94	0	1	13724
93	49	0	1	13671
93	29	0	1	2697
11	46	0	1	506
12	18	0	1	216
32	46	0	1	4416
29	21	0	1	609
31	23	0	1	2139
38	47	0	1	5358
43	36	0	1	4644
100	75	0	1	15000
80	36	0	1	8640
11	49	0	1	1617
99	47	0	1	13959
22	37	0	1	814
97	92	0	1	8924
22	100	0	1	6600
79	58	0	1	13746
25	87	0	1	4350
55	63	0	1	3465
37	94	0	1	3478
82	41	0	1	10086
81	44	0	1	10692
20	82	0	1	1640
93	49	0	1	9114
76	38	0	1	5776
76	51	0	1	3876
31	24	0	1	744
19	48	0	1	912
6	34	0	1	408
78	77	0	1	6006
78	16	0	1	3744
63	82	0	1	5166
67	81	0	1	10854
13	19	0	1	247
63	67	0	1	4221
81	18	0	1	4374
18	84	0	1	1512
31	44	0	1	4092
38	18	0	1	684
11	16	0	1	176
54	85	0	1	13770
3	35	0	1	210
16	9	0	1	144
95	53	0	1	5035
27	45	0	1	3645
21	88	0	1	3696
9	13	0	1	351
4	100	0	1	400
50	50	0	1	5000
23	95	0	1	6555
50	43	0	1	4300
38	25	0	1	950
90	4	0	1	360
6	100	0	1	600
16	78	0	1	2496
75	57	0	1	12825
37	46	0	1	1702
94	41	0	1	7708
18	76	0	1	1368
89	10	0	1	1780
41	46	0	1	1886
96	34	0	1	6528
38	8	0	1	912
81	83	0	1	13446
92	68	0	1	6256
43	78	0	1	3354
71	71	0	1	5041
15	83	0	1	3735
19	50	0	1	950
8	88	0	1	2112
8	32	0	1	256
45	4	0	1	180
16	3	0	1	144
78	14	0	1	1092
66	59	0	1	7788
12	6	0	1	216
11	87	0	1	1914
50	13	0	1	1950
4	19	0	1	76
83	90	0	1	22410
84	95	0	1	23940
40	3	0	1	240
48	48	0	1	6912
78	42	0	1	9828
11	35	0	1	385
47	2	0	1	282
49	94	0	1	13818
78	45	0	1	7020
82	3	0	1	246
17	17	0	1	578
36	100	0	1	10800
20	92	0	1	3680
18	11	0	1	198
42	10	0	1	1260
92	48	0	1	4416
44	3	0	1	396
28	88	0	1	4928
18	32	0	1	1152
60	59	0	1	3540
21	27	0	1	1134
45	76	0	1	3420
43	90	0	1	11610
96	19	0	1	1824
83	19	0	1	3154
93	77	0	1	21483
22	89	0	1	5874
27	5	0	1	270
24	76	0	1	5472
16	37	0	1	592
76	56	0	1	4256
45	24	0	1	3240
88	35	0	1	6160
11	34	0	1	1122
94	20	0	1	3760
90	29	0	1	7830
50	93	0	1	13950
47	44	0	1	4136
66	76	0	1	5016
23	37	0	1	1702
41	24	0	1	1968
91	63	0	1	17199
21	44	0	1	1848
88	100	0	1	26400
10	18	0	1	360
97	8	0	1	2328
27	49	0	1	3969
49	44	0	1	4312
12	76	0	1	1824
91	3	0	1	273
45	14	0	1	1260
49	43	0	1	2107
83	45	0	1	11205
27	14	0	1	378
96	83	0	1	15936
84	67	0	1	5628
51	82	0	1	4182
9	6	0	1	162
3	48	0	1	432
80	16	0	1	1280
11	96	0	1	1056
17	98	0	1	1666
40	88	0	1	7040
26	88	0	1	2288
15	44	0	1	660
8	31	0	1	496
97	28	0	1	2716
5	21	0	1	210
24	33	0	1	1584
54	55	0	1	2970
87	83	0	1	21663
89	38	0	1	6764
49	37	0	1	5439
31	92	0	1	2852
18	24	0	1	432
14	86	0	1	1204
70	53	0	1	7420
50	76	0	1	11400
83	100	0	1	8300
77	23	0	1	5313
8	6	0	1	48
95	89	0	1	8455
35	87	0	1	9135
15	19	0	1	570
42	48	0	1	2016
22	77	0	1	3388
54	99	0	1	16038
20	49	0	1	2940
35	19	0	1	665
78	3	0	1	468
24	39	0	1	2808
43	83	0	1	3569
38	95	0	1	7220
22	96	0	1	4224
23	28	0	1	1932
18	88	0	1	4752
98	83	0	1	8134
50	36	0	1	5400
59	99	0	1	5841
8	84	0	1	672
83	56	0	1	9296
7	81	0	1	1134
32	99	0	1	3168
84	18	0	1	3024
78	14	0	1	1092
49	18	0	1	882
3	44	0	1	132
96	83	0	1	15936
11	80	0	1	880
38	24	0	1	2736
5	47	0	1	705
50	84	0	1	8400
35	46	0	1	3220
87	78	0	1	6786
55	92	0	1	5060
98	24	0	1	7056
