Ap1,txt	10	10	5	164	1	0,093000
Ap2,txt	10	10	7	230	1	0,140000
Ap3,txt	10	10	10	247	1	0,125000
Ap4,txt	15	10	5	268	1	0,062000
Ap5,txt	15	10	7	358	1	0,093000
Ap6,txt	15	10	10	289	1	0,093000
Ap7,txt	20	20	5	430	1	0,062000
Ap8,txt	20	20	7	834	1	0,203000
Ap9,txt	20	20	10	924	1	0,156000
Ap10,txt	30	30	5	1452	1	0,046000
Ap11,txt	30	30	7	1688	1	0,187000
Ap12,txt	30	30	10	1851	1	0,125000
Ap13,txt	30	30	7	1178	1	0,328000
Ap14,txt	30	30	15	1270	1	0,390000
Ap15,txt	70	40	19	2716	1	0,109000
Ap16,txt	40	70	19	1860	1	0,171000
Ap17,txt	100	100	15	27589	1	0,734000
Ap18,txt	100	100	30	21976	1	0,500000
Ap19,txt	100	100	30	23743	1	0,593000
Ap20,txt	100	100	33	32893	1	0,390000
Ap21,txt	100	100	24	27923	1	0,546000
tfs1_1,txt	100	100	27	27897	1	0,796000
tfs1_2,txt	100	100	25	28946	1	0,843000
tfs1_3,txt	100	100	27	27966	1	1,296000
tfs1_4,txt	100	100	25	28017	1	0,984000
tfs1_5,txt	100	100	26	28677	1	1,969000
tfs1_6,txt	100	100	28	27798	1	1,531000
tfs1_7,txt	100	100	23	28396	1	2,922000
tfs1_8,txt	100	100	25	27840	1	2,031000
tfs1_9,txt	100	100	32	27952	1	1,953000
tfs1_10,txt	100	100	23	28936	1	1,546000
tfs1_11,txt	100	100	21	28596	1	4,921000
tfs1_12,txt	100	100	22	29436	1	4,062000
tfs1_13,txt	100	100	23	29105	1	3,235000
tfs1_14,txt	100	100	21	29154	1	2,578000
tfs1_15,txt	100	100	24	29496	1	4,750000
tfs1_16,txt	100	100	26	29388	1	1,000000
tfs1_17,txt	100	100	26	27996	1	1,718000
tfs1_18,txt	100	100	22	29564	1	3,593000
tfs1_19,txt	100	100	19	29712	1	4,468000
tfs1_20,txt	100	100	20	29010	1	1,937000
tfs1_21,txt	100	100	27	29700	1	0,953000
tfs1_22,txt	100	100	21	29586	1	2,578000
tfs1_23,txt	100	100	18	29532	1	2,546000
tfs1_24,txt	100	100	20	29240	1	0,796000
tfs1_25,txt	100	100	19	29622	1	1,718000
tfs1_26,txt	100	100	24	28940	1	2,031000
tfs1_27,txt	100	100	23	29676	1	2,703000
tfs1_28,txt	100	100	20	29517	1	8,687000
tfs1_29,txt	100	100	25	29028	1	1,906000
tfs1_30,txt	100	100	19	29296	1	1,125000
tfs1_31,txt	100	100	32	29245	1	1,640000
tfs1_32,txt	100	100	36	28400	1	0,593000
tfs1_33,txt	100	100	30	28824	1	2,515000
tfs1_34,txt	100	100	36	27826	1	3,656000
tfs1_35,txt	100	100	28	28416	1	1,937000
tfs1_36,txt	100	100	31	28580	1	1,609000
tfs1_37,txt	100	100	27	29648	1	1,297000
tfs1_38,txt	100	100	32	28310	1	1,531000
tfs1_39,txt	100	100	27	29514	1	3,437000
tfs1_40,txt	100	100	30	28272	1	1,359000
tfs1_41,txt	100	100	28	29550	1	3,203000
tfs1_42,txt	100	100	28	29800	1	2,844000
tfs1_43,txt	100	100	30	29556	1	3,296000
tfs1_44,txt	100	100	27	29397	1	4,437000
tfs1_45,txt	100	100	19	29541	1	4,578000
tfs1_46,txt	100	100	23	29371	1	3,515000
tfs1_47,txt	100	100	32	29434	1	4,969000
tfs1_48,txt	100	100	26	29370	1	3,172000
tfs1_49,txt	100	100	28	29562	1	2,546000
tfs1_50,txt	100	100	20	29520	1	1,312000
tfs1_51,txt	100	100	28	29874	1	2,656000
tfs1_52,txt	100	100	23	29847	1	2,453000
tfs1_53,txt	100	100	19	29919	1	2,468000
tfs1_54,txt	100	100	19	29928	1	3,640000
tfs1_55,txt	100	100	23	29685	1	4,812000
tfs1_56,txt	100	100	21	29881	1	4,187000
tfs1_57,txt	100	100	27	29180	1	5,672000
tfs1_58,txt	100	100	17	29799	1	2,578000
tfs1_59,txt	100	100	23	29502	1	3,453000
tfs1_60,txt	100	100	25	29324	1	5,344000
tfs1_61,txt	100	100	40	29865	1	7,485000
tfs1_62,txt	100	100	51	29224	1	3,968000
tfs1_63,txt	100	100	49	29699	1	3,781000
tfs1_64,txt	100	100	46	29631	1	4,234000
tfs1_65,txt	100	100	51	29187	1	1,593000
tfs1_66,txt	100	100	46	29274	1	4,187000
tfs1_67,txt	100	100	45	29661	1	4,312000
tfs1_68,txt	100	100	53	29685	1	4,140000
tfs1_69,txt	100	100	51	29523	1	3,187000
tfs1_70,txt	100	100	43	29565	1	1,141000
tfs1_71,txt	100	100	34	29820	1	5,593000
tfs1_72,txt	100	100	51	29709	1	7,703000
tfs1_73,txt	100	100	45	29778	1	3,859000
tfs1_74,txt	100	100	41	29890	1	8,453000
tfs1_75,txt	100	100	42	29784	1	3,703000
tfs1_76,txt	100	100	36	29982	1	9,281000
tfs1_77,txt	100	100	44	29721	1	7,046000
tfs1_78,txt	100	100	44	29946	1	5,421000
tfs1_79,txt	100	100	40	29904	1	3,765000
tfs1_80,txt	100	100	37	29781	1	4,953000
tfs1_81,txt	100	100	48	29985	1	1,203000
tfs1_82,txt	100	100	37	29717	1	7,125000
tfs1_83,txt	100	100	37	29970	1	5,281000
tfs1_84,txt	100	100	42	29808	1	3,671000
tfs1_85,txt	100	100	35	29772	1	5,281000
tfs1_86,txt	100	100	44	30000	1	5,078000
tfs1_87,txt	100	100	35	29700	1	5,796000
tfs1_88,txt	100	100	42	30000	1	14,000000
tfs1_89,txt	100	100	46	29840	1	3,141000
tfs1_90,txt	100	100	47	29856	1	6,359000
tfs1_91,txt	100	100	60	29964	1	3,250000
tfs1_92,txt	100	100	82	29688	1	6,750000
tfs1_93,txt	100	100	70	29663	1	6,453000
