40
100	100
78	38	0	1	5928
61	79	0	1	9638
42	49	0	1	6174
14	3	0	1	42
18	36	0	1	1296
52	64	0	1	6656
97	33	0	1	6402
29	28	0	1	1624
43	21	0	1	2709
84	48	0	1	8064
5	19	0	1	190
93	3	0	1	837
37	35	0	1	2590
32	35	0	1	2240
23	43	0	1	2967
50	4	0	1	600
38	86	0	1	9804
54	93	0	1	15066
44	100	0	1	4400
30	28	0	1	1680
91	20	0	1	5460
4	49	0	1	196
21	2	0	1	126
51	97	0	1	14841
88	68	0	1	5984
77	39	0	1	9009
13	27	0	1	351
26	44	0	1	1144
92	38	0	1	3496
9	100	0	1	900
24	30	0	1	720
95	23	0	1	6555
49	39	0	1	5733
96	4	0	1	768
76	36	0	1	5472
80	24	0	1	3840
18	97	0	1	1746
83	16	0	1	2656
41	76	0	1	9348
28	20	0	1	560
