Ap1.txt	10	10	5	164	1	0.032000
Ap2.txt	10	10	7	230	1	0.000000
Ap3.txt	10	10	10	247	1	0.000000
Ap4.txt	15	10	5	268	1	0.000000
Ap5.txt	15	10	7	358	1	0.000000
Ap6.txt	15	10	10	289	1	0.000000
Ap7.txt	20	20	5	430	1	0.000000
Ap8.txt	20	20	7	834	1	0.125000
Ap9.txt	20	20	10	924	1	0.000000
Ap10.txt	30	30	5	1452	1	0.000000
Ap11.txt	30	30	7	1688	1	0.000000
Ap12.txt	30	30	10	1865	1	0.109000
Ap13.txt	30	30	7	1178	1	0.000000
Ap14.txt	30	30	15	1270	1	0.000000
Ap15.txt	70	40	19	2716	1	0.187000
Ap16.txt	40	70	20	1840	1	0.437000
Ap17.txt	100	100	15	27589	1	1.484000
Ap18.txt	100	100	30	21976	1	1.281000
Ap19.txt	100	100	30	23743	1	1.078000
Ap20.txt	100	100	33	32893	1	0.656000
Ap21.txt	100	100	24	27923	1	0.000000
tfs1_1.txt	100	100	27	27852	1	1.578000
tfs1_2.txt	100	100	31	28277	1	2.218000
tfs1_3.txt	100	100	24	27849	1	2.375000
tfs1_4.txt	100	100	23	28494	1	1.703000
tfs1_5.txt	100	100	27	28677	1	3.546000
tfs1_6.txt	100	100	28	27686	1	2.843000
tfs1_7.txt	100	100	24	28396	1	5.093000
tfs1_8.txt	100	100	25	27840	1	4.250000
tfs1_9.txt	100	100	30	27952	1	4.125000
tfs1_10.txt	100	100	21	28936	1	2.703000
tfs1_11.txt	100	100	21	28612	1	9.375000
tfs1_12.txt	100	100	24	29436	1	5.578000
tfs1_13.txt	100	100	23	29368	1	6.187000
tfs1_14.txt	100	100	18	29154	1	5.437000
tfs1_15.txt	100	100	24	29496	1	8.500000
tfs1_16.txt	100	100	30	29388	1	1.453000
tfs1_17.txt	100	100	25	27996	1	3.015000
tfs1_18.txt	100	100	22	29564	1	5.671000
tfs1_19.txt	100	100	17	29712	1	8.234000
tfs1_20.txt	100	100	18	29112	1	3.609000
tfs1_21.txt	100	100	20	29700	1	2.125000
tfs1_22.txt	100	100	22	29586	1	6.921000
tfs1_23.txt	100	100	21	29532	1	5.140000
tfs1_24.txt	100	100	17	29240	1	1.671000
tfs1_25.txt	100	100	21	29622	1	4.343000
tfs1_26.txt	100	100	20	28940	1	5.468000
tfs1_27.txt	100	100	23	29676	1	4.640000
tfs1_28.txt	100	100	19	29517	1	13.734000
tfs1_29.txt	100	100	22	29058	1	3.906000
tfs1_30.txt	100	100	17	29296	1	2.531000
tfs1_31.txt	100	100	35	29245	1	2.968000
tfs1_32.txt	100	100	30	28554	1	1.484000
tfs1_33.txt	100	100	33	28824	1	3.828000
tfs1_34.txt	100	100	36	27693	1	5.875000
tfs1_35.txt	100	100	28	28416	1	3.344000
tfs1_36.txt	100	100	31	28580	1	3.281000
tfs1_37.txt	100	100	28	29648	1	2.328000
tfs1_38.txt	100	100	27	28310	1	3.000000
tfs1_39.txt	100	100	34	29010	1	7.968000
tfs1_40.txt	100	100	29	28257	1	3.312000
tfs1_41.txt	100	100	25	29550	1	5.937000
tfs1_42.txt	100	100	27	29800	1	5.625000
tfs1_43.txt	100	100	30	29556	1	5.734000
tfs1_44.txt	100	100	27	29397	1	8.500000
tfs1_45.txt	100	100	20	29541	1	5.796000
tfs1_46.txt	100	100	23	29371	1	7.187000
tfs1_47.txt	100	100	33	29434	1	6.906000
tfs1_48.txt	100	100	28	29370	1	4.078000
tfs1_49.txt	100	100	25	29562	1	5.031000
tfs1_50.txt	100	100	25	29298	1	2.781000
tfs1_51.txt	100	100	26	29874	1	6.015000
tfs1_52.txt	100	100	23	29847	1	5.156000
tfs1_53.txt	100	100	20	29919	1	3.906000
tfs1_54.txt	100	100	34	29880	1	4.640000
tfs1_55.txt	100	100	23	29664	1	9.703000
tfs1_56.txt	100	100	22	29881	1	8.046000
tfs1_57.txt	100	100	27	29036	1	9.828000
tfs1_58.txt	100	100	20	29799	1	4.812000
tfs1_59.txt	100	100	22	29502	1	6.875000
tfs1_60.txt	100	100	23	29292	1	10.703000
tfs1_61.txt	100	100	46	29865	1	14.500000
tfs1_62.txt	100	100	53	29224	1	8.796000
tfs1_63.txt	100	100	49	29699	1	6.703000
tfs1_64.txt	100	100	52	29631	1	10.750000
tfs1_65.txt	100	100	52	29187	1	2.531000
tfs1_66.txt	100	100	47	29397	1	6.984000
tfs1_67.txt	100	100	47	29661	1	7.890000
tfs1_68.txt	100	100	46	29685	1	6.765000
tfs1_69.txt	100	100	54	29523	1	6.093000
tfs1_70.txt	100	100	56	29565	1	1.265000
tfs1_71.txt	100	100	38	29742	1	10.718000
tfs1_72.txt	100	100	45	29709	1	15.187000
tfs1_73.txt	100	100	57	29778	1	9.078000
tfs1_74.txt	100	100	40	29890	1	15.875000
tfs1_75.txt	100	100	45	29784	1	7.765000
tfs1_76.txt	100	100	38	29982	1	20.515000
tfs1_77.txt	100	100	43	29841	1	19.703000
tfs1_78.txt	100	100	45	29871	1	13.562000
tfs1_79.txt	100	100	37	29904	1	7.656000
tfs1_80.txt	100	100	39	29781	1	10.609000
tfs1_81.txt	100	100	41	29985	1	2.953000
tfs1_82.txt	100	100	38	29751	1	16.281000
tfs1_83.txt	100	100	40	29970	1	10.828000
tfs1_84.txt	100	100	36	29877	1	9.468000
tfs1_85.txt	100	100	35	29772	1	13.546000
tfs1_86.txt	100	100	43	30000	1	1.828000
tfs1_87.txt	100	100	36	29766	1	13.546000
tfs1_88.txt	100	100	41	30000	1	10.609000
tfs1_89.txt	100	100	70	29840	1	5.609000
tfs1_90.txt	100	100	38	29955	1	10.593000
tfs1_91.txt	100	100	69	29964	1	6.671000
tfs1_92.txt	100	100	73	29684	1	14.703000
tfs1_93.txt	100	100	71	29459	1	13.765000
tfs1_94.txt	100	100	78	29838	1	10.109000
tfs1_95.txt	100	100	73	29857	1	22.390000
tfs1_96.txt	100	100	72	29682	1	14.828000
tfs1_97.txt	100	100	75	29773	1	15.031000
tfs1_98.txt	100	100	69	29826	1	7.718000
tfs1_99.txt	100	100	60	29862	1	10.828000
tfs1_100.txt	100	100	63	29604	1	10.531000
tfs1_101.txt	100	100	63	30000	1	1.218000
tfs1_102.txt	100	100	52	29988	1	13.484000
tfs1_103.txt	100	100	80	29946	1	20.609000
tfs1_104.txt	100	100	52	29952	1	11.375000
tfs1_105.txt	100	100	53	29982	1	16.562000
tfs1_106.txt	100	100	64	29922	1	24.718000
tfs1_107.txt	100	100	62	29958	1	11.046000
tfs1_108.txt	100	100	50	29949	1	15.890000
tfs1_109.txt	100	100	51	29856	1	6.140000
tfs1_110.txt	100	100	49	29880	1	12.546000
tfs1_111.txt	100	100	56	29958	1	15.234000
